,Train_loss,Val_loss,On_diag,Off_diag
0,77.17399199263039,136.15035076530611,19.994156125992063,57.17978936366213
1,71.17765908446712,127.7612603635204,16.8975373352466,54.2801206420068
2,70.48471602182539,126.90381855867346,16.865393813775512,53.619313350340136
3,69.19467474489795,120.25850007971938,16.56228520053855,52.63238732993197
4,68.5937322845805,127.30454799107143,16.406723887471657,52.18699511054422
5,68.79140093537416,122.5674824617347,16.874476287910998,51.91693682681406
6,68.2507529053288,124.55083107461735,16.132463727678573,52.11831242913832
7,67.97328514739229,122.1112982302296,15.99838568239796,51.97490610827664
8,68.08179209183673,125.0499342315051,16.354506581278343,51.72728440334467
9,67.74818859835601,123.58884725765306,16.09678265837585,51.65139597505669
10,66.83211096938776,122.53962053571429,15.706391280470521,51.12573961876417
11,67.00806051587301,119.64473054846938,16.447044182256235,50.56101633361678
12,66.73412698412699,120.61886160714286,15.956180909863946,50.77797707624717
13,66.75707731009071,117.13181600765306,16.579471371882086,50.17756607851474
14,66.39166578089569,118.94879025829081,16.126028601544785,50.2656427154195
15,66.5377914186508,124.90970782844387,16.000157224348072,50.53760097789116
16,66.35669997165533,120.46733498086735,15.97960512329932,50.377125850340136
17,66.04918243339003,119.33001833545919,15.463176286139456,50.585972930839006
18,65.86312624007937,121.37593670280613,15.460512329931973,50.40259176587302
19,65.74701495181407,116.33703364158163,15.449174461451246,50.29786263463719
20,66.38928305697279,119.32599250637755,15.948840082908163,50.44048061933107
21,65.57769097222223,118.79904735331633,15.073894336380386,50.50379995748299
22,65.58306317318593,120.95613440688776,15.832747617276077,49.75027458900227
23,65.19915674603175,120.66273716517857,14.587418951955783,50.611748866213155
24,65.27488573554422,113.96918845663265,15.151426977040817,50.1234764739229
25,65.91392520549887,119.39926458864795,15.256623352465986,50.65728192318594
26,65.1316477111678,117.44025031887755,14.544235402494332,50.58741673752834
27,65.19810710742631,116.38843271683673,14.24043145904195,50.95767786281179
28,65.16675081490929,119.59263392857143,15.00582172973356,50.16097558815193
29,64.8277485473356,120.0796197385204,14.958837115575397,49.86889260912698
30,65.11920705782313,119.15359933035714,15.243997794430273,49.87519044075964
31,64.99402990362812,118.8671875,15.50158774447279,49.492457660147394
32,65.02347735969387,117.0053411989796,15.099015908446711,49.92441716269841
33,64.96368781887755,118.0428691007653,14.888395071570296,50.075321534863946
34,64.34301481009071,122.04174306441327,14.562921848426871,49.78011621315193
35,64.34368799603175,117.54143415178571,15.033715764951815,49.30997112386621
36,64.34767839427438,113.46911870216837,15.068891944798754,49.27876541241496
37,64.39917711876417,115.30608258928571,14.592815511621316,49.80638818027211
38,64.20576459750566,116.99911312181122,14.511709892290249,49.694019274376416
39,64.02749875992063,118.07666015625,14.300126886692176,49.72739512471655
40,63.97811259920635,115.75274035395408,14.385397844033447,49.592704790249435
41,63.75794536564626,111.65989716198979,14.887617807539682,48.87034970238095
42,64.38086380385488,116.4222337372449,14.984472434807257,49.39635150935374
43,63.90638286564626,118.00204280931122,15.100029008999433,48.80636603599773
44,63.70345273526077,119.36458665497449,14.714126275510203,48.989330888605444
45,63.94444444444444,115.23260124362245,14.420859685019842,49.52359250992063
46,63.685276714852606,119.64594626913265,14.530060852465986,49.155200361394556
47,63.71929032029478,115.3206712372449,14.580187739158163,49.139128047052154
48,63.50360508786848,116.46046914859694,14.593433336876418,48.910134105725625
49,63.70223480017007,116.40483498086735,14.365500106292517,49.33671697845805
50,63.491828762755105,115.80513592155613,14.495185834750567,48.996651785714285
51,63.46004730017007,116.10908601721938,14.31927946960034,49.140749007936506
52,63.421994579081634,116.30225605867346,14.3010635894983,49.12090773809524
53,63.55156072845805,113.5035176179847,14.020925232071995,49.53064767573696
54,63.42687074829932,114.81688456632654,13.987900368480725,49.43896152210884
55,63.03705179988662,114.54838966836735,13.818403663548754,49.21864370748299
56,62.950507546768705,110.23412587691327,14.207294766865079,48.74321942318594
57,63.324869791666664,113.20832669005102,14.154479565263605,49.1703691893424
58,62.794408127834465,115.07117944834184,13.922507219033447,48.871899801587304
59,63.006767290249435,118.04730349170919,13.817716083829366,49.1890766723356
60,62.88647073412698,115.69189453125,13.85974148774093,49.02671928146258
61,63.418579931972786,112.53562460140306,13.987293615362812,49.431273030045354
62,62.79507245606576,113.93516820790816,13.958568062641723,48.836495535714285
63,62.703337585034014,115.30766701211735,13.727541276927438,48.9757741638322
64,63.37157206632653,117.95435068558673,14.50035541560374,48.87123990221088
65,62.93015695861678,112.93126195790816,13.489499185090702,49.44066220238095
66,62.705729166666664,115.95552654655613,13.806500008857709,48.89927012471655
67,62.51738768424036,115.19645846619898,13.420498733347506,49.09688120039682
68,62.55958138463719,115.44385762117346,13.509861952593537,49.04971832482993
69,62.642657844387756,115.39524872448979,13.609465791524944,49.03319869614513
70,62.744167198129254,113.3403021364796,14.086640580711451,48.65751222363946
71,62.684895833333336,115.33918606505102,13.74792508149093,48.93700396825397
72,62.71053447420635,115.94217354910714,13.847041746386054,48.86346726190476
73,62.12688669217687,114.65590122767857,13.637989831349206,48.488936720521544
74,62.86605371315193,115.35613639987245,14.652413504464286,48.21365238803855
75,62.65760080073696,115.0982740752551,13.731434240362812,48.92616656037415
76,62.588692247732425,116.22243702168367,13.846966455853174,48.7417401856576
77,62.49955711451247,115.4969407684949,13.843155426232993,48.65639615221088
78,62.58246970663265,113.89919483418367,13.823930874433106,48.75856097647392
79,62.18075042517007,113.66991191007654,13.882430511267007,48.298318806689345
80,62.402999220521544,117.12182118941327,14.157787919855442,48.245238981009074
81,62.29037786989796,113.48986567283163,14.379466500141723,47.910922441893426
82,62.216819019274375,111.87124322385205,13.750212585034014,48.46656214569161
83,62.46657100340136,115.00411551339286,14.156201282596372,48.310383007369616
84,62.13394628684807,113.87858737244898,13.306740274234693,48.827221513605444
85,62.29202983276644,113.77989477040816,13.665918190192743,48.626138215702944
86,62.06822650935374,118.30239556760205,13.945443151218821,48.12275899943311
87,62.06676055839002,120.07215601084184,13.749302455357142,48.31743817318594
88,62.21604839852608,114.90649912308673,13.504869525935375,48.71118994472789
89,62.4023614654195,113.65947863520408,14.039233010912698,48.36312624007937
90,62.00148366638322,113.04854910714286,13.427197376346372,48.57426746740363
91,62.19737634637188,111.67561184630102,13.827378737953515,48.37001753826531
92,61.984109268707485,111.79242067920919,13.640983737244898,48.343098958333336
93,62.318625106292515,111.77752311862245,13.404385452097506,48.91425294075964
94,61.99811330782313,115.42473493303571,13.733419474560657,48.264717084750565
95,61.696167268990926,112.70701132015306,13.164617214073129,48.531568877551024
96,61.936153628117914,112.39058514030613,13.34882878932823,48.587279443027214
97,62.13800311791383,112.16491948341837,13.115105938208616,49.02289275085034
98,61.685139420351476,113.72566565688776,13.434010062358277,48.251151502267575
99,61.93573288690476,113.81646603954081,13.46227058531746,48.47349330357143
100,61.91330073696145,112.59626116071429,13.210088267077664,48.70320029053288
101,62.048163796768705,114.63586176658163,13.262576840632086,48.78555927579365
102,61.81803163973923,114.09145806760205,13.10159018034297,48.7164027069161
103,61.69774837018141,114.46564094387755,12.98057172087585,48.71719547193877
104,62.11868888180272,112.51984016262755,13.727058531746032,48.39163035005669
105,61.82317796910431,114.30004384566327,13.12993042268991,48.693244224773245
106,61.43695967970522,114.1053392059949,12.885204081632653,48.55177331349206
107,61.65383627409297,113.57774633290816,12.988147277140023,48.665692318594104
108,61.86626629818594,112.87045599489795,13.386414266227325,48.47984428146258
109,61.76746740362812,113.62866709183673,13.377857718608277,48.38960636337868
110,62.323518990929706,112.45578563456633,13.70195135345805,48.62158978174603
111,61.827181653911566,114.61607142857143,13.40044820011338,48.42671573837868
112,61.58950715702948,113.11028180803571,13.552495216836734,48.03702079790249
113,61.84986181972789,114.6328125,13.412678482851474,48.43715012046485
114,61.51128029336735,113.17806321747449,13.111398986678005,48.39988573554422
115,61.70795688066893,112.86311184630102,13.063441131660998,48.644544536564624
116,61.557203089569164,113.94212372448979,13.002284181901928,48.55491780045352
117,61.769894416099774,113.55832469706633,13.146206464356576,48.62372006094105
118,61.05692407171202,113.74971101721938,12.874283632723923,48.18262383078231
119,61.490154655612244,115.70665258290816,13.358184745252268,48.1320418792517
120,61.46483932114513,113.77336774553571,12.926054731788549,48.538805626417236
121,61.39454010770975,112.37398357780613,12.829200104520975,48.56536546910431
122,61.42231788548753,112.13713727678571,13.44213922548186,47.98020744756236
123,61.20122945011338,112.59987842793367,13.390545280612244,47.81065316751701
124,61.47916223781179,111.98500279017857,13.291736421130953,48.18739813633787
125,61.31436454790249,113.36020208864795,13.03570099914966,48.278685693027214
126,61.697522498582764,113.154296875,13.469518406320862,48.228015164399096
127,61.33521559665533,112.25500239158163,12.988576876062925,48.34668633078231
128,61.630403202947846,112.59644052933673,13.583978838931406,48.04647640306123
129,61.14899110685941,114.49832589285714,12.999159624787415,48.14981930272109
130,61.49195719954648,112.09656010841837,13.077746332908163,48.41419979450114
131,61.34632759353742,113.54906728316327,13.230697943239797,48.11557982568027
132,61.425418083900226,111.67631935586735,12.837957057823129,48.5874610260771
133,61.508131377551024,112.00876913265306,13.33288601899093,48.17524092970522
134,61.18931140164399,115.42507374043367,12.794696003401361,48.39463311366213
135,61.695967970521544,113.6009446747449,13.488019947562359,48.207939165249435
136,61.35964958900227,112.90499441964286,13.514402636054422,47.84522923752834
137,61.03258308531746,112.10603675063776,13.282718165391156,47.74988927862812
138,61.32579099348072,113.71529217155613,13.315578054138323,48.01019079506803
139,61.770589746315196,112.28922193877551,13.457401059382086,48.31318204365079
140,61.38555839002267,113.68432118941327,13.144670758928571,48.24086327239229
141,61.18355389030612,112.76537587691327,12.862372227536849,48.32118498441043
142,61.156914328231295,112.5677714445153,13.016850685586734,48.140058106575964
143,61.45919253117914,113.34924067283163,13.069183142006803,48.39000496031746
144,61.1566973143424,112.89961336096938,12.844029017857142,48.31264172335601
145,61.374592545351476,116.9429009885204,13.519232302295919,47.855353599773245
146,61.637763959750565,110.66017617984694,12.700133308531745,48.937624007936506
147,61.34665089994331,112.6771165497449,12.724748883928571,48.62191308815193
148,61.07040107709751,113.25882892219387,12.956416746386054,48.11398543792517
149,60.967846513605444,115.6151048309949,12.611962558460885,48.35591163548753
150,60.92524978741496,111.78635204081633,13.041378791099774,47.88389756944444
151,61.338900403911566,113.06549944196429,13.15180785856009,48.18707482993197
152,61.54109977324263,111.65497448979592,13.338084387400794,48.202996563208615
153,61.33966216695011,114.85212053571429,12.951118728741497,48.388552295918366
154,61.02094405470522,111.52312858737245,13.28014057185374,47.74081012613379
155,61.06034757653061,111.0620416135204,12.74338107638889,48.316928854875286
156,61.49512383078231,111.90887077487245,13.11275643069728,48.38236075680272
157,61.00009300595238,113.51418008609694,12.915078922193878,48.085029584750565
158,60.91432380243764,110.56786112882654,12.586966101544785,48.327372094671205
159,61.43135274943311,113.54982461734694,12.948461415816327,48.48290462018141
160,60.93136603599773,113.43085339604592,12.735852023100907,48.19552065617914
161,61.15253419075964,113.37199059311224,12.673540249433106,48.479024943310655
162,61.65458917942177,110.61439732142857,13.622760106646826,48.031812464569164
163,61.43015695861678,109.24682118941327,12.698480238449546,48.7316512542517
164,61.43915639172336,114.14979272959184,13.374337886196145,48.064825148809526
165,61.696127409297056,113.1480488679847,13.1651508910856,48.530984268707485
166,60.921210671768705,114.43246771364795,13.11652981505102,47.80467864229025
167,61.13043420493197,111.17538265306122,12.957665683460885,48.172725340136054
168,60.873799780328795,112.44629902742346,12.756674284297052,48.1171343537415
169,61.17479804421769,113.20323461415816,12.39224042481576,48.78256536989796
170,61.08071588010204,113.43589564732143,12.74334232390873,48.33740787981859
171,61.084157100340136,113.39068478954081,12.97082491850907,48.113307823129254
172,61.320232780612244,113.91352439413265,13.050677171910431,48.26952239229025
173,61.13915019132653,112.71763392857143,13.201776413690476,47.937384849773245
174,61.069209715136054,112.94560148278062,13.124141909367914,47.94505119756236
175,61.02690529336735,111.40651905293367,12.72306038300737,48.30381944444444
176,61.27141794217687,113.38994738520408,13.263210166879253,48.008219954648524
177,61.25298504818594,110.30640146683673,13.192953027565192,48.06001984126984
178,61.152122307256235,112.54709422831633,13.214793925382653,47.93729184382086
179,61.25742276077097,111.94259207589286,13.117809754109977,48.13958421910431
180,60.88697119472789,111.56441326530613,12.702982169430273,48.183965773809526
181,62.266962514172334,113.17054966517857,13.763516865079366,48.50343679138322
182,60.95722611961451,114.82317243303571,12.807930528982427,48.149296697845806
183,61.05656533446712,111.59971898915816,12.793936454790249,48.26265323837868
184,60.86619543650794,114.70242745535714,12.486847408234127,48.37937570861678
185,61.36233347505669,109.29429408482143,13.087643716340702,48.274682008219955
186,60.93072385204081,111.74577487244898,12.757636453018707,48.17310622165533
187,61.17853156887755,111.8516621492347,12.945244959963151,48.23328993055556
188,61.37001753826531,112.12944435586735,13.285110854237528,48.08491886337868
189,61.254721159297056,113.84590242346938,13.120412813562925,48.13429173752834
190,61.34336911848072,115.05095065369898,12.667573474702381,48.67578125
191,60.82342598497733,111.03221659757654,12.563224117772108,48.2601775085034
192,61.33647339143991,112.21169483418367,13.562113582412131,47.774345415249435
193,61.27825609410431,110.62931481186224,13.37157206632653,47.906706172052154
194,61.03487280328798,112.91811822385205,13.286849179776077,47.7480291595805
195,61.379521860827666,113.1684869260204,12.796711132369614,48.582784155328795
196,61.02639597505669,113.33276865433673,13.098709210246598,47.92772994614513
197,60.983471513605444,114.53305365114795,12.764185622165533,48.21926817602041
198,61.20630934665533,112.58591757015306,12.906320861678005,48.300023915816325
199,61.09452504960318,109.80993901466837,12.698332979024944,48.396214214852606
